song_id,title,release,artist_name,year,tag,duration,listeners,playcount,image_url_large,image_url_exlarge
SOCXUFX12AF729DA88,Carry Your Load,Original Album Classics,Carole King,1971,"['fmera fave', 'Carole King', 'acoustic pop', 'female vocalists', 'singer-songwriter']",170000,10602,25869,https://lastfm.freetls.fastly.net/i/u/174s/a5e904963030e04d5b96d307974f7cd7.png,https://lastfm.freetls.fastly.net/i/u/300x300/a5e904963030e04d5b96d307974f7cd7.png
SOJUHXJ12A6D4F7280,The Look,See It Through My Eyes,Meredith Brooks,0,"['rock', 'female vocalists', 'female', '80s', 'american']",204000,2847,3774,https://lastfm.freetls.fastly.net/i/u/174s/676cd1e7141f31c4d099472cb6210328.png,https://lastfm.freetls.fastly.net/i/u/300x300/676cd1e7141f31c4d099472cb6210328.png
SOGUYHZ12A8C139D13,Keep Your Hands To Yourself,John Lee Hooker Vol. 9,John Hooker,1962,"['blues', 'american', 'Classic Blues', 'favouritestreamable', 'double-ender 4']",130000,4692,12714,https://lastfm.freetls.fastly.net/i/u/174s/bad43191d438485fbad8146a19035aba.png,https://lastfm.freetls.fastly.net/i/u/300x300/bad43191d438485fbad8146a19035aba.png
SOOYYRX12A582A20CA,Den Tha' Me 'Do,Vrisko To Logo Na Zo,Helena Paparizou,0,[],228000,233,991,https://lastfm.freetls.fastly.net/i/u/174s/d80832dcac928463a3f8829d6791dd5d.png,https://lastfm.freetls.fastly.net/i/u/300x300/d80832dcac928463a3f8829d6791dd5d.png
SONUFPO12A8AE463D3,Clenching The Fists Of Dissent (Explicit Album Version),The Blackening,Machine Head,0,"['metal', 'thrash metal', 'heavy metal', 'Machine Head', 'trash metal']",0,2786,5592,n/a,n/a
SOURORS12AB018F564,Sikke Et Cirkus (Oh What A Circus),Evita,Sanne Salomonsen,0,[],0,43,51,n/a,n/a
SORSBZP12AB017E1EC,Shirao Pig,Agitator,Processor,0,[],316000,13,60,n/a,n/a
SOMDJRA12AB0183624,Realite Francaise,Rois Sans Couronnes,Nessbeal,0,[],246000,1135,5514,https://lastfm.freetls.fastly.net/i/u/174s/10981325ba5c478dfda9c74ae0a57178.png,https://lastfm.freetls.fastly.net/i/u/300x300/10981325ba5c478dfda9c74ae0a57178.png
SONTIPD12A8C13F653,1_000 Eyes (Album Version),Symbolic,DEATH,0,[],0,0,0,n/a,n/a
SOMRRMJ12A8C132C14,Jabba the Hutt from Return of the Jedi,John Williams Conducts John Williams,John Williams,0,[],0,81,272,n/a,n/a
SOLIDLU12A6D4F64DF,Rocky Raccoon,Lena & Gabor,Lena Horne & Gabor Szabo,0,"['White album covers', 'female vocalist', 'cover version', 'beatles cover']",207000,535,1456,https://lastfm.freetls.fastly.net/i/u/174s/859a3614a567b9f0086e1857ea99e502.png,https://lastfm.freetls.fastly.net/i/u/300x300/859a3614a567b9f0086e1857ea99e502.png
SOBDBJY12AAF3B2A0E,A Taste Of Honey,From All Sides,Vince Guaraldi / Bola Sete,0,[],0,14,29,n/a,n/a
SOPHSFD12A8C13A7CC,Navarsi,Vichoda,Deepak Dhillon,0,[],328000,3,3,n/a,n/a
SOHIYJH12A58A7BAF9,Hip Hop Part One,Nineteen Seventy Nine,The 3rd,0,[],302000,6,6,https://lastfm.freetls.fastly.net/i/u/174s/a4e88eceb8f645ea89113cd7d2582e06.png,https://lastfm.freetls.fastly.net/i/u/300x300/a4e88eceb8f645ea89113cd7d2582e06.png
SOFLMLE12A8AE46FFC,Juguete De Nadie,Super Exitos,Puerto Rican Power,1992,"['salsa', 'latin', 'Puerto Rican Power', 'juguete de nadien', 'world']",302000,12750,28093,https://lastfm.freetls.fastly.net/i/u/174s/2bb6eddfde74435bc3f1e229705e074a.png,https://lastfm.freetls.fastly.net/i/u/300x300/2bb6eddfde74435bc3f1e229705e074a.png
SOFBNDS12A6D4FE4B3,You've No Clue Do You - Album Version,Bombshell,King Creosote,2007,[],201000,536,2295,n/a,n/a
SOSHFXW12A6D4F7A44,Comforter,If I Ever Fall In Love,Shai,1992,"['slow jams', 'rnb', 'shai', 'quiet storm', 'soul']",250000,48635,113583,https://lastfm.freetls.fastly.net/i/u/174s/08167f42adf84bdab933c2fb9a079714.png,https://lastfm.freetls.fastly.net/i/u/300x300/08167f42adf84bdab933c2fb9a079714.png
SOBTEFX12AC3DF9C58,Dreaming In Color,Best of Bass Lo + Slo:The Ultimate Edition,Bass Unlimited,1997,[],272000,276,528,https://lastfm.freetls.fastly.net/i/u/174s/667e610108fc2c72b8f5a56a00c3c121.png,https://lastfm.freetls.fastly.net/i/u/300x300/667e610108fc2c72b8f5a56a00c3c121.png
SOQAAOW12AB0184129,Paper And Tuning,Good Wood,David Lynch,0,"['alternative', 'david lynch', 'instrumental', 'under two minutes', 'under one minute']",31000,2977,5297,https://lastfm.freetls.fastly.net/i/u/174s/ede0cf7e20114abea07edd64515a26df.png,https://lastfm.freetls.fastly.net/i/u/300x300/ede0cf7e20114abea07edd64515a26df.png
SOCSIKP12A8C13935A,It Sounds Like You're Saying Hello,Crossword Puzzle,The Partridge Family,1973,"['pop', '70s', 'catchy', 'television', 'oldies']",174000,223,472,https://lastfm.freetls.fastly.net/i/u/174s/10b5a5e562434a08b5af42d0cfce91f3.png,https://lastfm.freetls.fastly.net/i/u/300x300/10b5a5e562434a08b5af42d0cfce91f3.png
SOZCSDU12AB018DA15,Gila (Bonus Track),Harbour Boat Trips: 01 Copenhagen by Trentemøller (digital edition),Beach House,0,[],0,93,280,n/a,n/a
SOSSSBO12AB0183901,Hold Me,Bandelero,Pinchers,0,"['hold me', 'dancehall', 'Pinchers', 'Storm Riddim', 'dancehall oldies']",239000,374,886,https://lastfm.freetls.fastly.net/i/u/174s/1e6312b800ec4778c7aa90d0dfc19b03.png,https://lastfm.freetls.fastly.net/i/u/300x300/1e6312b800ec4778c7aa90d0dfc19b03.png
SOFOVMM12A8C13C967,Punch In Punch Out,718,Theodore Unit feat. Trife,2004,[],164000,13,25,n/a,n/a
SOVVNBX12A8C13EEE8,Figures imposées,Restructuration,Charles De Goal,2008,['transitmelancolic'],226000,658,1742,https://lastfm.freetls.fastly.net/i/u/174s/9493a5de97034c1789de209dea6bd422.png,https://lastfm.freetls.fastly.net/i/u/300x300/9493a5de97034c1789de209dea6bd422.png
SOZHWTM12A8C14229F,With Pen In Hand,Country Heartbreakers,Johnny Darrell,0,"['country', 'easy listening', 'male vocalists', 'bestallof', 'newbest']",198000,374,763,https://lastfm.freetls.fastly.net/i/u/174s/047f6bd6d1824522b3c244b5091a0355.png,https://lastfm.freetls.fastly.net/i/u/300x300/047f6bd6d1824522b3c244b5091a0355.png
SOUWZGM12AB0183FEF,Trapped,LIVE,Jake Shimabukuro,2009,['1307fh'],86000,1341,2958,https://lastfm.freetls.fastly.net/i/u/174s/f5acd36aa3164b5ca99c0c15abc7b827.png,https://lastfm.freetls.fastly.net/i/u/300x300/f5acd36aa3164b5ca99c0c15abc7b827.png
SOTYPZR12A58A7911F,All Come To Meet Her,Oar,Alexander 'Skip' Spence,1969,"['singer-songwriter', 'psychedelic', 'folk rock', 'classic', '60s']",0,14798,40858,n/a,n/a
SOFQGCH12AC3DF7E81,Vicksburg 44,Blues,Little Brother Montgomery,0,[],188000,69,111,https://lastfm.freetls.fastly.net/i/u/174s/7a1176a4b5b1a640d557ed04680ed78c.png,https://lastfm.freetls.fastly.net/i/u/300x300/7a1176a4b5b1a640d557ed04680ed78c.png
SOWVBNM12A67020E15,Deanna (1998 Digital Remaster),The Best Of Nick Cave And The Bad Seeds,Nick Cave & The Bad Seeds,0,[],0,356,651,n/a,n/a
SOSLOQS12AC4689CC9,Smile At Me Again,Please Don't Tell Me How the Story Ends: The Publishing Demos 1968-72,Kris Kristofferson,1974,"['bluesy', 'love at first listen', 'jawoll', 'bar songs', 'requires cigarettes']",0,1641,3820,https://lastfm.freetls.fastly.net/i/u/174s/ff9be56d67d14221af07d288772a0ee8.png,https://lastfm.freetls.fastly.net/i/u/300x300/ff9be56d67d14221af07d288772a0ee8.png
SOAAKSK12A8C133E8F,"Mr. Ray ""J""/Dead Man Blues",Jelly (The Dirty Dozen Brass Band Plays Jelly Roll Morton,The Dirty Dozen Brass Band,0,"['san mateo', 'intello']",323000,543,1098,https://lastfm.freetls.fastly.net/i/u/174s/d9e1bbf1a4b1b679bcc3bb6dd5ffda11.png,https://lastfm.freetls.fastly.net/i/u/300x300/d9e1bbf1a4b1b679bcc3bb6dd5ffda11.png
SOEVTMA12AB017D1F4,Pot Kettle Black,Pot Kettle Black,Tilly & The Wall,2008,"['indie', 'indie pop', 'female vocalists', 'handclaps', 'indie rock']",0,90219,422237,https://lastfm.freetls.fastly.net/i/u/174s/bb45dfb1b9f243c5b5f0b02473624d84.png,https://lastfm.freetls.fastly.net/i/u/300x300/bb45dfb1b9f243c5b5f0b02473624d84.png
SOZAJFX12AC468D9BF,Willie Moore,The Way West,Brian Keane,0,['world'],156000,27,62,https://lastfm.freetls.fastly.net/i/u/174s/1f5b32e9d5dc54c29cea9aaa063ce042.png,https://lastfm.freetls.fastly.net/i/u/300x300/1f5b32e9d5dc54c29cea9aaa063ce042.png
SOLWNCC12A8C1380EE,I Hope Gabriel Likes My Music,The Complete 1936-1937 Sessions,Stuff Smith,0,"['swing', 'jazz', 'violin']",0,502,1391,https://lastfm.freetls.fastly.net/i/u/174s/c1e556964d708333036685d63a7d6aad.png,https://lastfm.freetls.fastly.net/i/u/300x300/c1e556964d708333036685d63a7d6aad.png
SOTXHEE12A8C1345F6,Tanhai,Simply Rich,Rishi Rich,0,[],273000,230,442,n/a,n/a
SOOTQKY12A6D4FAF80,GLAUBST DU NOCH?,Delta Music sessions,AUDIO.3,0,[],0,1,1,n/a,n/a
SOJRQNZ12A6D4FB01D,Sing About Love,Girls To Chat And Boys To Bounce,Foghat,1981,['tag-01'],0,1101,1711,https://lastfm.freetls.fastly.net/i/u/174s/f7955731903e4ea8957ba5d6388c858e.png,https://lastfm.freetls.fastly.net/i/u/300x300/f7955731903e4ea8957ba5d6388c858e.png
SOLAFYX12AB01881B9,Nie Wieder (Danetic RMX feat DraQ),Nie Wieder,Pyranja,2006,[],231000,2,2,n/a,n/a
SOPBGVI12A8AE46C11,Stool,Garden Variety,Garden Variety,1993,[],209000,755,1872,https://lastfm.freetls.fastly.net/i/u/174s/70c7642b042012e1ec28f624c30fc4f5.png,https://lastfm.freetls.fastly.net/i/u/300x300/70c7642b042012e1ec28f624c30fc4f5.png
SORLFJD12AAF3B58A3,Se On Okei (Kitarani Minkä Teit),Neljäs,Sami Saari,2005,[],359000,81,225,https://lastfm.freetls.fastly.net/i/u/174s/173fbce69b744484ae596c0087e2339a.png,https://lastfm.freetls.fastly.net/i/u/300x300/173fbce69b744484ae596c0087e2339a.png
SONIWCF12A8C139F99,Little Boy Blue,The Vintage Series,Pat Kelly,1989,"['rocksteady', '60s', 'reggae', '1967', 'noplay']",0,7370,18563,https://lastfm.freetls.fastly.net/i/u/174s/7d0fa2eba6c81062f57635e7852ad88a.png,https://lastfm.freetls.fastly.net/i/u/300x300/7d0fa2eba6c81062f57635e7852ad88a.png
SODWDSP12AB01824F4,Lighthouse,Runrig - The Collection,Runrig,1995,"['rock', 'Scottish', 'celtic', 'folk', 'folk-rock']",229000,1305,5382,https://lastfm.freetls.fastly.net/i/u/174s/914d0a47ee59a0404b609dcfeae5c414.png,https://lastfm.freetls.fastly.net/i/u/300x300/914d0a47ee59a0404b609dcfeae5c414.png
SOJSIKU12A8C13F698,Taking a Walk,Fair & Square,John Prine,2005,"['rock', 'country', 'folk rock', 'taking a walk']",369000,6102,20350,https://lastfm.freetls.fastly.net/i/u/174s/deb4c73175af4f61b1eeb1d3fbd46af2.png,https://lastfm.freetls.fastly.net/i/u/300x300/deb4c73175af4f61b1eeb1d3fbd46af2.png
SOCEMRY12A8C135692,Get Closer,Get Closer,The Last Goodnight,0,"['good new song', 'rock', 'singer-songwriter', 'upbeat', 'Discoverockult']",206000,3952,9361,n/a,n/a
SODEEMI12A6D4F8646,Kuninkaat,Vaadimme metallia,Teräsbetoni,2006,"['heavy metal', 'finnish metal', 'Power metal', 'finnish', 'Ballad']",289000,7555,38952,https://lastfm.freetls.fastly.net/i/u/174s/4254a5f673ad78155ed3e138bbc24d85.png,https://lastfm.freetls.fastly.net/i/u/300x300/4254a5f673ad78155ed3e138bbc24d85.png
SOKRXXV12AB0183B1C,Liquidator,Live 'N' Skankin',The Hotknives,1998,['ska'],227000,1486,3134,https://lastfm.freetls.fastly.net/i/u/174s/977322f87677e796786639bb71750542.png,https://lastfm.freetls.fastly.net/i/u/300x300/977322f87677e796786639bb71750542.png
SOTNVQC12AB0180754,Make a Difference,Voice Story,Harrison Kennedy,0,[],321000,49,109,n/a,n/a
SOLQLFX12A8C136A64,I Like The Wide Open Spaces,Hank Penny: Crazy Rhythm: The Standard Transcriptions,Hank Penny,0,['i wear cowboy boots to bed here is my soundtrack'],128000,115,221,n/a,n/a
SOKMDNF12A8C1397B9,Non-Conformist,Patriotic Shock,Total Chaos,0,[],154000,867,2429,https://lastfm.freetls.fastly.net/i/u/174s/dc5d6b89e3c4177030eef5521a4e3988.png,https://lastfm.freetls.fastly.net/i/u/300x300/dc5d6b89e3c4177030eef5521a4e3988.png
SOUAFMS12AB017E1C8,Salt Water Fish,Salt peter,Ruby,0,"['alternative', 'electronic', 'electronica', 'trip-hop', 'rock']",209000,4313,13394,https://lastfm.freetls.fastly.net/i/u/174s/64805483a37747da8c5c51493a70b1c0.png,https://lastfm.freetls.fastly.net/i/u/300x300/64805483a37747da8c5c51493a70b1c0.png
SOWQDIE12AAF3B3CAD,America_ Right Now,Right Now,Sir Mack Rice,0,[],0,0,0,n/a,n/a
SOPAKNT12A81C20FA3,The Movement,The Movement,Randy Friess,0,[],606000,3,6,n/a,n/a
SOGFDJM12AC4687ACC,A Foggy Day (Take 1),Compassion (Brignoles_ France 1978) (The Definitive Black & Blue Sessions),Hank Jones,0,[],296000,56,105,https://lastfm.freetls.fastly.net/i/u/174s/1403d179b44bb2d2001e14694bef66ab.png,https://lastfm.freetls.fastly.net/i/u/300x300/1403d179b44bb2d2001e14694bef66ab.png
SOCWOCG12AB01810E8,La Farola,100% Benito Kamelas (Directo),Benito Kamelas,2002,[],185000,820,3139,https://lastfm.freetls.fastly.net/i/u/174s/9c7dfbd295494025b7a52962338df692.png,https://lastfm.freetls.fastly.net/i/u/300x300/9c7dfbd295494025b7a52962338df692.png
SODJCCU12AB0185713,Mosh,Get The Curse Ep,Olibusta,0,[],406000,63,136,https://lastfm.freetls.fastly.net/i/u/174s/c756cc38af204400818c004b233c4028.png,https://lastfm.freetls.fastly.net/i/u/300x300/c756cc38af204400818c004b233c4028.png
SOLNXCE12A8C13BB21,Buckets of Hen's Feathers (Hrdvsion Remix),EP3,Vincent Oliver,2008,[],302000,213,673,https://lastfm.freetls.fastly.net/i/u/174s/4b5ffbc60a1340468d57e4199616fc2e.png,https://lastfm.freetls.fastly.net/i/u/300x300/4b5ffbc60a1340468d57e4199616fc2e.png
SODVSOP12A6D4F7681,Stand Up And Shout,Holy Diver,Dio,1983,"['heavy metal', 'hard rock', 'metal', 'Dio', 'classic metal']",197000,245949,1188681,https://lastfm.freetls.fastly.net/i/u/174s/fc2c9efb0c4b26081546c069d3b2ee21.png,https://lastfm.freetls.fastly.net/i/u/300x300/fc2c9efb0c4b26081546c069d3b2ee21.png
SOBVYCZ12AC468D317,Carpe Diem (Seize The Day),Digital Remedy First Birthday Remix EP,Lee Haslam,0,[],485000,63,160,n/a,n/a
SOKWIQY12A8C13409D,"That 70's Song (Based on ""In The Street"")",Authorized Greatest Hits,Cheap Trick,2000,['tv'],170000,1059,4272,https://lastfm.freetls.fastly.net/i/u/174s/7b10615678868a81b342e5a5dd4eec6e.png,https://lastfm.freetls.fastly.net/i/u/300x300/7b10615678868a81b342e5a5dd4eec6e.png
SOZFRLA12AB0186F06,Daytona in Flames,Having To Let Go,Rookie Of The Year,2004,"['sexy', 'amazing', 'Beatifully Dark']",119000,1036,4574,https://lastfm.freetls.fastly.net/i/u/174s/650ffd513ef64533ab2525fecdd121ee.png,https://lastfm.freetls.fastly.net/i/u/300x300/650ffd513ef64533ab2525fecdd121ee.png
SOHNQVI12AB017F604,Time,Pépites EP,Chewy Chocolate Cookies,0,"['electronic', 'hard electro', 'Cleaning Day lol', 'my all-time favorites -kromeclutch']",231000,2474,9417,https://lastfm.freetls.fastly.net/i/u/174s/ad3092683db44d5199ff2db5e0a16dfd.png,https://lastfm.freetls.fastly.net/i/u/300x300/ad3092683db44d5199ff2db5e0a16dfd.png
SOAAVOW12AB018A748,Megállt A Nyelve,Best Of,Kispal Es A Borz,0,[],0,35,158,n/a,n/a
SOWUFWQ12AB017FDD9,Fallin' High,3.5,Safri Duo,2003,"['House', 'dance', 'safri duo', 'trance', 'electronic']",0,7139,24097,https://lastfm.freetls.fastly.net/i/u/174s/efe098e6869e43319d9d453d44a947ee.png,https://lastfm.freetls.fastly.net/i/u/300x300/efe098e6869e43319d9d453d44a947ee.png
SOVOVDN12AB0188599,Couch potatoe,basswerk digital collection DC1,Subz & Matik,2009,[],416000,306,976,https://lastfm.freetls.fastly.net/i/u/174s/22b16b7f3a54478a8b68ff5f8429642d.png,https://lastfm.freetls.fastly.net/i/u/300x300/22b16b7f3a54478a8b68ff5f8429642d.png
SOFPYID12A67ADF37A,It Ain't Enough (Radio Edit),It's All About The Stragglers,Dreem Teem Vs Artful Dodger Feat. Mz. May And Mc. Alistair,0,"['garage', '2 step', 'Grime', 'UK Garage']",0,486,1007,n/a,n/a
SOFPUVB12AB018604A,Indian Summer,Song Spirit,Sathima Bea Benjamin,0,[],379000,66,104,https://lastfm.freetls.fastly.net/i/u/174s/2d49400f03a44133833e7b9ce363ece6.png,https://lastfm.freetls.fastly.net/i/u/300x300/2d49400f03a44133833e7b9ce363ece6.png
SOWBNGQ12AB0182E61,MODUL 12 II,Ritual Groove Music,Nik Bärtsch's Mobile,2001,"['gimme sum zen funk', 'gimme some zen funk', 'jazz', 'minimal jazz', 'zen-funk']",479000,841,2425,https://lastfm.freetls.fastly.net/i/u/174s/4796dc6e278c479e97f0e2960489a45a.png,https://lastfm.freetls.fastly.net/i/u/300x300/4796dc6e278c479e97f0e2960489a45a.png
SOVYSUE12AC4685622,Silver Swimmer,Belinda Backwards,A C Temple,1991,"['indie rock', 'post-punk', 'shoegaze', 'transitglambat']",197000,620,1435,https://lastfm.freetls.fastly.net/i/u/174s/ce109f3cfd525a660130fe1a5fcce596.png,https://lastfm.freetls.fastly.net/i/u/300x300/ce109f3cfd525a660130fe1a5fcce596.png
SONLHTC12A8C1403D0,Ashootingstar,Lost In Your Own Hometown,Bucktown Kickback,0,[],517000,18,57,https://lastfm.freetls.fastly.net/i/u/174s/b7ac010fd92833af92e354b50d1acd29.png,https://lastfm.freetls.fastly.net/i/u/300x300/b7ac010fd92833af92e354b50d1acd29.png
SOZTRGA12A58A7AF50,A Bitch Iz A Bitch (Explicit) (Digitally Remastered 02),N.W.A. Greatest Hits (World),N.W.A.,0,[],0,81,160,n/a,n/a
SOYULIG12A6D4F8EDF,Don't Go Away,The Very Best Of,Era,2003,"['new age', 'ERA', 'ambient', 'celtic', 'chillout']",204000,53966,206582,https://lastfm.freetls.fastly.net/i/u/174s/6c4ed450b55e4876ae32630d9ee5ce72.png,https://lastfm.freetls.fastly.net/i/u/300x300/6c4ed450b55e4876ae32630d9ee5ce72.png
SOMWKHN12AB0184D32,Without Love,Surrender to Love,The Timetravellers,0,[],289000,1,1,n/a,n/a
SOTZYES12AB01834A1,No Necesitas Más,Buena Disposicion,Nacha Pop,0,['bfr'],167000,1242,3239,https://lastfm.freetls.fastly.net/i/u/174s/244205b9f4194a249594a02d75a38334.png,https://lastfm.freetls.fastly.net/i/u/300x300/244205b9f4194a249594a02d75a38334.png
SOGITJT12A8C13627E,Sabre Dance (Khachaturian),Jascha Heifetz Live: Never-Before-Released and Rare Live Recordings_ Volume 1,Jascha Heifetz,0,['j heif'],0,50,52,n/a,n/a
SOWKYXN12AAF3B31C3,Moritat (Mack The Knife),Jazz Anthology,Sonny Rollins Quartet,0,"['saxophone', 'jazz', 'japanese', 'Hard Bop', 'JPop']",606000,8913,19043,https://lastfm.freetls.fastly.net/i/u/174s/50e037313c2472cea6a7dd1d2719f092.png,https://lastfm.freetls.fastly.net/i/u/300x300/50e037313c2472cea6a7dd1d2719f092.png
SOVGIHN12AB017F5DB,Twentieth Century Fox [Live At The Matrix],Live At The Matrix,The Doors,0,['rock'],165000,2931,4066,https://lastfm.freetls.fastly.net/i/u/174s/e15fceb9588a46069e3b26f35879401a.png,https://lastfm.freetls.fastly.net/i/u/300x300/e15fceb9588a46069e3b26f35879401a.png
SOZOOUC12AB01842CD,Taught Me Well,Who I Am,Alice Peacock,2006,"['singer-songwriter', 'folk', 'acoustic', 'folk rock', 'heard on Pandora']",266000,1008,5652,https://lastfm.freetls.fastly.net/i/u/174s/6c23eed06be84afc8f8e528a69f404b7.png,https://lastfm.freetls.fastly.net/i/u/300x300/6c23eed06be84afc8f8e528a69f404b7.png
SOXMYNE12AB018AD25,Comin' On Down,Lost & Found - Beltone,Cameos,0,[],138000,3,4,n/a,n/a
SOZVHJR12AB01820A7,Aether,Melt To Sand,Preach,0,[],240000,68,661,https://lastfm.freetls.fastly.net/i/u/174s/a3f6a1b5c0c20951c046be5c27c046ab.png,https://lastfm.freetls.fastly.net/i/u/300x300/a3f6a1b5c0c20951c046be5c27c046ab.png
SODOFZS12AC3DF85B2,Obrigado Não,Santa Rita De Sampa,Rita Lee,1998,"['rock', 'brasil', 'Pop-Rock', 'singer-songwriter', 'brasileira']",190000,10099,53434,https://lastfm.freetls.fastly.net/i/u/174s/6c537c8b319444d31086512a8ad0a11e.png,https://lastfm.freetls.fastly.net/i/u/300x300/6c537c8b319444d31086512a8ad0a11e.png
SOQEZKO12AC3DFA1DB,Pouring Rain,After All...,Eye 2 Eye,0,"['Progressive rock', 'melodic rock', 'nice guitar']",386000,209,621,https://lastfm.freetls.fastly.net/i/u/174s/35848c1c02324c00a2daa1914cf15718.png,https://lastfm.freetls.fastly.net/i/u/300x300/35848c1c02324c00a2daa1914cf15718.png
SOEKPOJ12A8C13D61E,Özgür Çiçek,Sokak Kizi - Bir Sarki Tut,Nazan Öncel,0,"['pop', 'mel-nazo', 'turkish', 'Turkish Pop', 'twist']",0,3935,7705,n/a,n/a
SOCYNVD12A8C141D07,Basta de buen rollo,Hipotecate tu,Def Con Dos,2009,[],191000,1824,6802,https://lastfm.freetls.fastly.net/i/u/174s/2af8b01a626740b793b55ab0b78966c1.png,https://lastfm.freetls.fastly.net/i/u/300x300/2af8b01a626740b793b55ab0b78966c1.png
SONKNUA12AB01837DD,Sunrise,Sunrise,Hoxton Whores feat. Krysten Cummings,0,[],0,65,170,n/a,n/a
SOYMGNA12A6D4F906D,Agua de lluvia,Everyday life,Wagon Cookin',2004,"['sexy', '2004', '113 bpm']",208000,828,1900,https://lastfm.freetls.fastly.net/i/u/174s/aeb67643a2de5d2ac022f3c9c94a50c9.png,https://lastfm.freetls.fastly.net/i/u/300x300/aeb67643a2de5d2ac022f3c9c94a50c9.png
SOBEWDD12A8C135EA4,Poor Marcus Garvey,Inna De Yard,The Mighty Diamonds,2008,[],249000,528,1656,n/a,n/a
SOFUGIS12A8C13BD9A,Look At Us,Pickin' On Craig Morgan: That's What I Love - A Bluegrass Tribute,Pickin' On Series,0,[],226000,32,103,https://lastfm.freetls.fastly.net/i/u/174s/bca9169073d3893b409dfa1c2671c890.png,https://lastfm.freetls.fastly.net/i/u/300x300/bca9169073d3893b409dfa1c2671c890.png
SOIEAVZ12A58A79A27,Reach For The Line,Magic Man,Rattlesnake Remedy,2006,"['rock', 'hard rock', 'pop', 'blues rock', 'male vocalists']",188000,850,2768,https://lastfm.freetls.fastly.net/i/u/174s/f26a53e5a73381560adbeb580dd38e4e.png,https://lastfm.freetls.fastly.net/i/u/300x300/f26a53e5a73381560adbeb580dd38e4e.png
SONHCWY12AC9072F7C,Bend Over Gal,Zero Tolerance,Krosfyah Feat. Tony Bailey,0,[],0,0,0,n/a,n/a
SOSWLCY12A8C13D8A9,Sinna-Sangen,Hybel,Trang Fødsel,1997,['general pop'],226000,743,2189,https://lastfm.freetls.fastly.net/i/u/174s/652a59beb2d04a52a289fed549650b2f.png,https://lastfm.freetls.fastly.net/i/u/300x300/652a59beb2d04a52a289fed549650b2f.png
SOOQYDB12A8C13F328,Counting to 100,Twenty Three Places,Matt Wertz,2003,"['singer-songwriter', 'acoustic', 'Mellow', 'Acoustic Rock', 'boys with guitars']",237000,49617,134954,https://lastfm.freetls.fastly.net/i/u/174s/4b83d5e15c75456a8d0d9ba046f1c7d5.png,https://lastfm.freetls.fastly.net/i/u/300x300/4b83d5e15c75456a8d0d9ba046f1c7d5.png
SOCYYJN12A8C139F17,Where Are You Lady,Simply Tyrone,Tyrone Davis,0,[],352000,61,99,https://lastfm.freetls.fastly.net/i/u/174s/2fde104a3c804a7fa9670111ed687228.png,https://lastfm.freetls.fastly.net/i/u/300x300/2fde104a3c804a7fa9670111ed687228.png
SOOARZB12A8C13CDBC,Miss Perfection,Minority Rules,Whole Wheat Bread,2005,"['pop punk', 'seen live', 'punk rock', 'punk', 'hardcore']",139000,6659,27629,https://lastfm.freetls.fastly.net/i/u/174s/1a4cfa71294f912c2216e7037ad65835.png,https://lastfm.freetls.fastly.net/i/u/300x300/1a4cfa71294f912c2216e7037ad65835.png
SOWHQVK12AC3DF97A2,The One,Last Autumn's Dream,Last Autumn's Dream,2004,[],277000,656,3098,https://lastfm.freetls.fastly.net/i/u/174s/5a91049789c2ef3478e959618543ad73.png,https://lastfm.freetls.fastly.net/i/u/300x300/5a91049789c2ef3478e959618543ad73.png
SOXXPOK12AAF3B4484,How Low Will You Go?,Holy Shiite,Dayglo Abortions,0,[],129000,461,1495,https://lastfm.freetls.fastly.net/i/u/174s/b07661dae74f2b79eb900aee68fe506f.png,https://lastfm.freetls.fastly.net/i/u/300x300/b07661dae74f2b79eb900aee68fe506f.png
SOXFSLR12A8C133862,From a Vauxhall Velox,Billy Bragg Vol.1,Billy Bragg,1984,"['acoustic', 'folk rock', 'seen live', 'indie', 'pop']",150000,15354,52741,https://lastfm.freetls.fastly.net/i/u/174s/e0018b74d7af478e8af76c464fe9bd92.png,https://lastfm.freetls.fastly.net/i/u/300x300/e0018b74d7af478e8af76c464fe9bd92.png
SOEBFZZ12A8AE47078,Sit Down,The Big Fear,Common Rotation,0,[],149000,415,3573,n/a,n/a
SOTNQNH12AC3DF624C,Bier 5 Mark,Einmal Ska Und Zurück,The Skatoons,2003,"['ska', '2003', 'male vocalist', 'drinking', '2000s']",176000,4403,28070,https://lastfm.freetls.fastly.net/i/u/174s/6884b7f3184546b19dd9c9a277fc1b6f.png,https://lastfm.freetls.fastly.net/i/u/300x300/6884b7f3184546b19dd9c9a277fc1b6f.png
SOPMMBO12A6D4F9310,I'm A Good Woman (LP Version),Cold Blood,Cold Blood,1969,[],0,36,67,n/a,n/a
SOJDCIZ12A81C238B0,Rock N Roll,Rock N Roll - Remix EP,Remi Nicole,0,"['indie08', 'glad according to kycklingbaerare', 'summer kids']",276000,7535,58817,https://lastfm.freetls.fastly.net/i/u/174s/3ab55f2b80d444259627c36ba1ccd4ff.png,https://lastfm.freetls.fastly.net/i/u/300x300/3ab55f2b80d444259627c36ba1ccd4ff.png
